"BehaviorSpace results (NetLogo 6.3.0)"
"Social impact theory.nlogo"
"experiment"
"04/19/2023 15:52:21:143 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","max-h","probability-of-spin-up","[step]","magnetization"
"4","100","50","884","0.9727891156462585"
"2","100","50","923","0.8684807256235828"
"1","100","50","795","0.8276643990929705"
"5","100","50","874","0.47845804988662133"
"4","100","50","885","0.9727891156462585"
"2","100","50","924","0.8684807256235828"
"1","100","50","796","0.8231292517006803"
"5","100","50","875","0.47845804988662133"
"4","100","50","886","0.9727891156462585"
"2","100","50","925","0.8684807256235828"
"1","100","50","797","0.8231292517006803"
"5","100","50","876","0.47845804988662133"
"4","100","50","887","0.9727891156462585"
"2","100","50","926","0.8684807256235828"
"5","100","50","877","0.47845804988662133"
"1","100","50","798","0.81859410430839"
"4","100","50","888","0.9727891156462585"
"2","100","50","927","0.8684807256235828"
"5","100","50","878","0.47845804988662133"
"1","100","50","799","0.81859410430839"
"2","100","50","928","0.8684807256235828"
"4","100","50","889","0.9727891156462585"
"5","100","50","879","0.47845804988662133"
"1","100","50","800","0.81859410430839"
"2","100","50","929","0.8684807256235828"
"4","100","50","890","0.9727891156462585"
"5","100","50","880","0.48299319727891155"
"2","100","50","930","0.8684807256235828"
"4","100","50","891","0.9727891156462585"
"1","100","50","801","0.8231292517006803"
"5","100","50","881","0.48299319727891155"
"2","100","50","931","0.8684807256235828"
"4","100","50","892","0.9773242630385488"
"1","100","50","802","0.8231292517006803"
"5","100","50","882","0.48299319727891155"
"2","100","50","932","0.8684807256235828"
"4","100","50","893","0.981859410430839"
"1","100","50","803","0.8231292517006803"
"5","100","50","883","0.48299319727891155"
"2","100","50","933","0.8684807256235828"
"4","100","50","894","0.981859410430839"
"5","100","50","884","0.47845804988662133"
"1","100","50","804","0.8231292517006803"
"2","100","50","934","0.8684807256235828"
"4","100","50","895","0.981859410430839"
"5","100","50","885","0.47845804988662133"
"1","100","50","805","0.8231292517006803"
"2","100","50","935","0.8684807256235828"
"4","100","50","896","0.9863945578231292"
"5","100","50","886","0.48299319727891155"
"2","100","50","936","0.8684807256235828"
"1","100","50","806","0.81859410430839"
"4","100","50","897","0.9863945578231292"
"5","100","50","887","0.48299319727891155"
"2","100","50","937","0.8684807256235828"
"1","100","50","807","0.8276643990929705"
"4","100","50","898","0.9863945578231292"
"2","100","50","938","0.8684807256235828"
"5","100","50","888","0.48299319727891155"
"1","100","50","808","0.8321995464852607"
"4","100","50","899","0.9863945578231292"
"2","100","50","939","0.8684807256235828"
"5","100","50","889","0.48299319727891155"
"1","100","50","809","0.8321995464852607"
"4","100","50","900","0.9863945578231292"
"2","100","50","940","0.8684807256235828"
"5","100","50","890","0.47845804988662133"
"1","100","50","810","0.8321995464852607"
"5","100","50","891","0.48299319727891155"
"4","100","50","901","0.9863945578231292"
"2","100","50","941","0.8684807256235828"
"2","100","50","942","0.8684807256235828"
"5","100","50","892","0.48299319727891155"
"4","100","50","902","0.9909297052154195"
"1","100","50","811","0.8321995464852607"
"2","100","50","943","0.8684807256235828"
"5","100","50","893","0.47845804988662133"
"1","100","50","812","0.8231292517006803"
"2","100","50","944","0.8684807256235828"
"5","100","50","894","0.47845804988662133"
"1","100","50","813","0.8231292517006803"
"2","100","50","945","0.8684807256235828"
"5","100","50","895","0.47845804988662133"
"1","100","50","814","0.8276643990929705"
"2","100","50","946","0.8684807256235828"
"5","100","50","896","0.48299319727891155"
"1","100","50","815","0.8276643990929705"
"2","100","50","947","0.8684807256235828"
"5","100","50","897","0.48299319727891155"
"1","100","50","816","0.81859410430839"
"2","100","50","948","0.8684807256235828"
"5","100","50","898","0.48299319727891155"
"2","100","50","949","0.8684807256235828"
"1","100","50","817","0.81859410430839"
"5","100","50","899","0.48299319727891155"
"2","100","50","950","0.8684807256235828"
"1","100","50","818","0.8231292517006803"
"5","100","50","900","0.47845804988662133"
"2","100","50","951","0.8684807256235828"
"5","100","50","901","0.47845804988662133"
"1","100","50","819","0.81859410430839"
"2","100","50","952","0.8684807256235828"
"5","100","50","902","0.48299319727891155"
"1","100","50","820","0.8231292517006803"
"2","100","50","953","0.8684807256235828"
"5","100","50","903","0.48299319727891155"
"1","100","50","821","0.81859410430839"
"2","100","50","954","0.8684807256235828"
"5","100","50","904","0.47845804988662133"
"1","100","50","822","0.81859410430839"
"2","100","50","955","0.8684807256235828"
"5","100","50","905","0.47845804988662133"
"2","100","50","956","0.8684807256235828"
"1","100","50","823","0.81859410430839"
"5","100","50","906","0.47845804988662133"
"2","100","50","957","0.8684807256235828"
"1","100","50","824","0.81859410430839"
"5","100","50","907","0.47845804988662133"
"2","100","50","958","0.8684807256235828"
"1","100","50","825","0.81859410430839"
"5","100","50","908","0.47845804988662133"
"2","100","50","959","0.8684807256235828"
"1","100","50","826","0.81859410430839"
"5","100","50","909","0.47845804988662133"
"2","100","50","960","0.8684807256235828"
"5","100","50","910","0.48299319727891155"
"1","100","50","827","0.81859410430839"
"2","100","50","961","0.8684807256235828"
"5","100","50","911","0.47845804988662133"
"1","100","50","828","0.8276643990929705"
"2","100","50","962","0.8684807256235828"
"5","100","50","912","0.47845804988662133"
"1","100","50","829","0.8276643990929705"
"2","100","50","963","0.8684807256235828"
"5","100","50","913","0.47845804988662133"
"2","100","50","964","0.8684807256235828"
"1","100","50","830","0.8276643990929705"
"5","100","50","914","0.47845804988662133"
"2","100","50","965","0.8684807256235828"
"1","100","50","831","0.8276643990929705"
"5","100","50","915","0.47845804988662133"
"2","100","50","966","0.8684807256235828"
"1","100","50","832","0.8321995464852607"
"5","100","50","916","0.47845804988662133"
"2","100","50","967","0.8684807256235828"
"1","100","50","833","0.8367346938775511"
"5","100","50","917","0.47845804988662133"
"2","100","50","968","0.8684807256235828"
"1","100","50","834","0.8412698412698413"
"5","100","50","918","0.48299319727891155"
"2","100","50","969","0.8684807256235828"
"5","100","50","919","0.48299319727891155"
"2","100","50","970","0.8684807256235828"
"1","100","50","835","0.8458049886621315"
"5","100","50","920","0.48299319727891155"
"2","100","50","971","0.8684807256235828"
"1","100","50","836","0.8503401360544217"
"2","100","50","972","0.8684807256235828"
"5","100","50","921","0.48299319727891155"
"1","100","50","837","0.8458049886621315"
"2","100","50","973","0.8684807256235828"
"5","100","50","922","0.48299319727891155"
"1","100","50","838","0.8458049886621315"
"2","100","50","974","0.8684807256235828"
"5","100","50","923","0.48299319727891155"
"1","100","50","839","0.8458049886621315"
"2","100","50","975","0.8684807256235828"
"5","100","50","924","0.47845804988662133"
"1","100","50","840","0.8503401360544217"
"2","100","50","976","0.8684807256235828"
"5","100","50","925","0.47845804988662133"
"2","100","50","977","0.8684807256235828"
"5","100","50","926","0.47845804988662133"
"1","100","50","841","0.854875283446712"
"2","100","50","978","0.8684807256235828"
"5","100","50","927","0.47845804988662133"
"1","100","50","842","0.854875283446712"
"2","100","50","979","0.8684807256235828"
"5","100","50","928","0.47845804988662133"
"1","100","50","843","0.854875283446712"
"2","100","50","980","0.8684807256235828"
"5","100","50","929","0.47845804988662133"
"1","100","50","844","0.854875283446712"
"2","100","50","981","0.8684807256235828"
"5","100","50","930","0.47845804988662133"
"1","100","50","845","0.854875283446712"
"2","100","50","982","0.8684807256235828"
"5","100","50","931","0.47845804988662133"
"1","100","50","846","0.8639455782312925"
"2","100","50","983","0.8684807256235828"
"5","100","50","932","0.47845804988662133"
"2","100","50","984","0.8684807256235828"
"1","100","50","847","0.8639455782312925"
"5","100","50","933","0.47845804988662133"
"2","100","50","985","0.8684807256235828"
"1","100","50","848","0.8684807256235828"
"5","100","50","934","0.47845804988662133"
"2","100","50","986","0.8684807256235828"
"5","100","50","935","0.47845804988662133"
"1","100","50","849","0.8684807256235828"
"2","100","50","987","0.8684807256235828"
"5","100","50","936","0.48299319727891155"
"1","100","50","850","0.873015873015873"
"2","100","50","988","0.8684807256235828"
"5","100","50","937","0.48299319727891155"
"1","100","50","851","0.873015873015873"
"2","100","50","989","0.8684807256235828"
"5","100","50","938","0.47845804988662133"
"1","100","50","852","0.8820861678004536"
"2","100","50","990","0.8684807256235828"
"5","100","50","939","0.47845804988662133"
"1","100","50","853","0.8775510204081632"
"2","100","50","991","0.8684807256235828"
"5","100","50","940","0.47845804988662133"
"2","100","50","992","0.8684807256235828"
"1","100","50","854","0.873015873015873"
"5","100","50","941","0.47845804988662133"
"2","100","50","993","0.8684807256235828"
"1","100","50","855","0.8775510204081632"
"5","100","50","942","0.48299319727891155"
"2","100","50","994","0.8684807256235828"
"1","100","50","856","0.8820861678004536"
"5","100","50","943","0.48299319727891155"
"2","100","50","995","0.8684807256235828"
"1","100","50","857","0.8820861678004536"
"5","100","50","944","0.48299319727891155"
"2","100","50","996","0.8684807256235828"
"1","100","50","858","0.8820861678004536"
"5","100","50","945","0.48299319727891155"
"2","100","50","997","0.8684807256235828"
"1","100","50","859","0.8820861678004536"
"5","100","50","946","0.48299319727891155"
"2","100","50","998","0.8684807256235828"
"2","100","50","999","0.8684807256235828"
"5","100","50","947","0.48299319727891155"
"1","100","50","860","0.873015873015873"
"2","100","50","1000","0.8684807256235828"
"5","100","50","948","0.48299319727891155"
"1","100","50","861","0.8775510204081632"
"5","100","50","949","0.47845804988662133"
"1","100","50","862","0.8820861678004536"
"5","100","50","950","0.47845804988662133"
"1","100","50","863","0.8866213151927438"
"5","100","50","951","0.47845804988662133"
"1","100","50","864","0.891156462585034"
"5","100","50","952","0.47845804988662133"
"1","100","50","865","0.8956916099773242"
"5","100","50","953","0.47845804988662133"
"1","100","50","866","0.9047619047619048"
"5","100","50","954","0.48299319727891155"
"1","100","50","867","0.9002267573696145"
"5","100","50","955","0.48299319727891155"
"5","100","50","956","0.48299319727891155"
"1","100","50","868","0.9002267573696145"
"5","100","50","957","0.47845804988662133"
"1","100","50","869","0.9002267573696145"
"5","100","50","958","0.47845804988662133"
"1","100","50","870","0.9002267573696145"
"5","100","50","959","0.47845804988662133"
"1","100","50","871","0.9047619047619048"
"5","100","50","960","0.47845804988662133"
"1","100","50","872","0.909297052154195"
"5","100","50","961","0.47845804988662133"
"1","100","50","873","0.9047619047619048"
"5","100","50","962","0.47845804988662133"
"1","100","50","874","0.9047619047619048"
"5","100","50","963","0.47845804988662133"
"5","100","50","964","0.47845804988662133"
"1","100","50","875","0.9002267573696145"
"5","100","50","965","0.48299319727891155"
"1","100","50","876","0.9002267573696145"
"5","100","50","966","0.48299319727891155"
"1","100","50","877","0.9002267573696145"
"5","100","50","967","0.48299319727891155"
"1","100","50","878","0.9047619047619048"
"5","100","50","968","0.48299319727891155"
"1","100","50","879","0.9047619047619048"
"5","100","50","969","0.47845804988662133"
"1","100","50","880","0.909297052154195"
"5","100","50","970","0.47845804988662133"
"1","100","50","881","0.9047619047619048"
"5","100","50","971","0.47845804988662133"
"1","100","50","882","0.909297052154195"
"5","100","50","972","0.47845804988662133"
"1","100","50","883","0.9047619047619048"
"5","100","50","973","0.47845804988662133"
"1","100","50","884","0.9047619047619048"
"5","100","50","974","0.47845804988662133"
"1","100","50","885","0.909297052154195"
"5","100","50","975","0.47845804988662133"
"5","100","50","976","0.47845804988662133"
"1","100","50","886","0.909297052154195"
"5","100","50","977","0.47845804988662133"
"1","100","50","887","0.9138321995464853"
"5","100","50","978","0.48299319727891155"
"1","100","50","888","0.9138321995464853"
"5","100","50","979","0.47845804988662133"
"1","100","50","889","0.9138321995464853"
"5","100","50","980","0.47845804988662133"
"1","100","50","890","0.9047619047619048"
"5","100","50","981","0.48299319727891155"
"1","100","50","891","0.9047619047619048"
"5","100","50","982","0.48299319727891155"
"1","100","50","892","0.9047619047619048"
"5","100","50","983","0.48299319727891155"
"1","100","50","893","0.9047619047619048"
"5","100","50","984","0.48299319727891155"
"1","100","50","894","0.9002267573696145"
"5","100","50","985","0.47845804988662133"
"1","100","50","895","0.9047619047619048"
"5","100","50","986","0.47845804988662133"
"1","100","50","896","0.9047619047619048"
"5","100","50","987","0.47845804988662133"
"5","100","50","988","0.47845804988662133"
"1","100","50","897","0.909297052154195"
"5","100","50","989","0.47845804988662133"
"1","100","50","898","0.909297052154195"
"5","100","50","990","0.47845804988662133"
"1","100","50","899","0.9138321995464853"
"5","100","50","991","0.47845804988662133"
"1","100","50","900","0.9138321995464853"
"5","100","50","992","0.48299319727891155"
"1","100","50","901","0.9138321995464853"
"5","100","50","993","0.48299319727891155"
"1","100","50","902","0.9138321995464853"
"5","100","50","994","0.48299319727891155"
"1","100","50","903","0.909297052154195"
"5","100","50","995","0.48299319727891155"
"1","100","50","904","0.909297052154195"
"5","100","50","996","0.47845804988662133"
"1","100","50","905","0.909297052154195"
"5","100","50","997","0.47845804988662133"
"1","100","50","906","0.9047619047619048"
"5","100","50","998","0.47845804988662133"
"5","100","50","999","0.47845804988662133"
"1","100","50","907","0.9047619047619048"
"5","100","50","1000","0.47845804988662133"
"1","100","50","908","0.909297052154195"
"1","100","50","909","0.909297052154195"
"1","100","50","910","0.909297052154195"
"1","100","50","911","0.909297052154195"
"1","100","50","912","0.9138321995464853"
"1","100","50","913","0.9138321995464853"
"1","100","50","914","0.909297052154195"
"1","100","50","915","0.909297052154195"
"1","100","50","916","0.9047619047619048"
"1","100","50","917","0.9047619047619048"
"1","100","50","918","0.9047619047619048"
"1","100","50","919","0.9138321995464853"
"1","100","50","920","0.909297052154195"
"1","100","50","921","0.9138321995464853"
"1","100","50","922","0.9138321995464853"
"1","100","50","923","0.909297052154195"
"1","100","50","924","0.909297052154195"
"1","100","50","925","0.9047619047619048"
"1","100","50","926","0.9047619047619048"
"1","100","50","927","0.9047619047619048"
"1","100","50","928","0.9047619047619048"
"1","100","50","929","0.9047619047619048"
"1","100","50","930","0.9002267573696145"
"1","100","50","931","0.9002267573696145"
"1","100","50","932","0.9002267573696145"
"1","100","50","933","0.9002267573696145"
"1","100","50","934","0.9002267573696145"
"1","100","50","935","0.9002267573696145"
"1","100","50","936","0.9002267573696145"
"1","100","50","937","0.9002267573696145"
"1","100","50","938","0.9002267573696145"
"1","100","50","939","0.9002267573696145"
"1","100","50","940","0.9047619047619048"
"1","100","50","941","0.9002267573696145"
"1","100","50","942","0.9002267573696145"
"1","100","50","943","0.9002267573696145"
"1","100","50","944","0.9047619047619048"
"1","100","50","945","0.9002267573696145"
"1","100","50","946","0.9047619047619048"
"1","100","50","947","0.9002267573696145"
"1","100","50","948","0.9002267573696145"
"1","100","50","949","0.9002267573696145"
"1","100","50","950","0.9002267573696145"
"1","100","50","951","0.9002267573696145"
"1","100","50","952","0.9002267573696145"
"1","100","50","953","0.9002267573696145"
"1","100","50","954","0.9002267573696145"
"1","100","50","955","0.9047619047619048"
"1","100","50","956","0.9047619047619048"
"1","100","50","957","0.9047619047619048"
"1","100","50","958","0.9047619047619048"
"1","100","50","959","0.9002267573696145"
"1","100","50","960","0.9047619047619048"
"1","100","50","961","0.9047619047619048"
"1","100","50","962","0.9047619047619048"
"1","100","50","963","0.9002267573696145"
"1","100","50","964","0.9002267573696145"
"1","100","50","965","0.9002267573696145"
"1","100","50","966","0.9002267573696145"
"1","100","50","967","0.9002267573696145"
"1","100","50","968","0.9002267573696145"
"1","100","50","969","0.9002267573696145"
"1","100","50","970","0.9002267573696145"
"1","100","50","971","0.9002267573696145"
"1","100","50","972","0.9002267573696145"
"1","100","50","973","0.9002267573696145"
"1","100","50","974","0.9002267573696145"
"1","100","50","975","0.9047619047619048"
"1","100","50","976","0.9002267573696145"
"1","100","50","977","0.9002267573696145"
"1","100","50","978","0.9047619047619048"
"1","100","50","979","0.9047619047619048"
"1","100","50","980","0.9002267573696145"
"1","100","50","981","0.9002267573696145"
"1","100","50","982","0.9002267573696145"
"1","100","50","983","0.9002267573696145"
"1","100","50","984","0.9002267573696145"
"1","100","50","985","0.9002267573696145"
"1","100","50","986","0.9047619047619048"
"1","100","50","987","0.9047619047619048"
"1","100","50","988","0.9047619047619048"
"1","100","50","989","0.9047619047619048"
"1","100","50","990","0.9002267573696145"
"1","100","50","991","0.9002267573696145"
"1","100","50","992","0.9047619047619048"
"1","100","50","993","0.9047619047619048"
"1","100","50","994","0.909297052154195"
"1","100","50","995","0.9138321995464853"
"1","100","50","996","0.9138321995464853"
"1","100","50","997","0.9138321995464853"
"1","100","50","998","0.9138321995464853"
"1","100","50","999","0.9138321995464853"
"1","100","50","1000","0.909297052154195"
